<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.24	12:00:00	3336.01	3344.66	3325.39	3335.76	32641	0	18
2025.04.24	16:00:00	3335.74	3336.20	3306.72	3331.63	71993	0	18
2025.04.24	20:00:00	3331.65	3349.93	3329.95	3349.13	27340	0	18
2025.04.25	00:00:00	3355.91	3370.91	3321.31	3357.62	21655	0	18
2025.04.25	04:00:00	3357.62	3362.94	3316.15	3324.66	42608	0	18
2025.04.25	08:00:00	3324.63	3327.20	3286.73	3303.60	55536	0	18
2025.04.25	12:00:00	3303.81	3308.83	3287.95	3292.60	38225	0	18
2025.04.25	16:00:00	3292.61	3292.89	3265.03	3285.46	63869	0	18
2025.04.25	20:00:00	3285.43	3319.10	3281.94	3318.49	27654	0	18
2025.04.28	00:00:00	3328.02	3330.75	3298.59	3313.80	26402	0	18
2025.04.28	04:00:00	3313.72	3314.88	3267.86	3298.91	39539	0	18
2025.04.28	08:00:00	3299.03	3301.06	3277.67	3282.57	35351	0	18
2025.04.28	12:00:00	3282.58	3302.25	3273.20	3295.94	35610	0	18
2025.04.28	16:00:00	3296.19	3339.22	3286.81	3336.51	70584	0	18
2025.04.28	20:00:00	3336.62	3352.88	3332.99	3344.15	29987	0	18
2025.04.29	00:00:00	3345.97	3348.61	3327.57	3329.94	16342	0	18
2025.04.29	04:00:00	3329.90	3339.94	3306.55	3309.23	33864	0	18
2025.04.29	08:00:00	3309.17	3324.80	3304.98	3311.79	27290	0	18
2025.04.29	12:00:00	3311.79	3315.98	3300.48	3312.89	30921	0	18
2025.04.29	16:00:00	3312.71	3329.96	3299.67	3328.77	58172	0	18
2025.04.29	20:00:00	3328.79	3329.64	3313.23	3317.15	24631	0	18
2025.04.30	00:00:00	3315.60	3327.89	3310.78	3313.19	11323	0	18
2025.04.30	04:00:00	3313.18	3322.65	3301.15	3307.87	24579	0	18
2025.04.30	08:00:00	3307.82	3314.62	3280.22	3284.48	32298	0	18
2025.04.30	12:00:00	3284.48	3304.89	3266.93	3298.64	47388	0	18
2025.04.30	16:00:00	3298.56	3319.64	3292.86	3310.78	66038	0	18
2025.04.30	20:00:00	3310.74	3313.50	3282.93	3288.27	28369	0	18
