<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.12	03:00:00	2891.70	2897.17	2888.89	2891.32	6411	0	15
2025.02.12	03:30:00	2891.36	2896.32	2883.15	2893.85	7823	0	15
2025.02.12	04:00:00	2893.86	2896.90	2893.29	2896.43	4548	0	15
2025.02.12	04:30:00	2896.45	2898.41	2891.20	2891.80	5575	0	15
2025.02.12	05:00:00	2891.80	2892.41	2886.65	2890.15	6844	0	15
2025.02.12	05:30:00	2890.14	2890.38	2887.43	2889.57	3258	0	15
2025.02.12	06:00:00	2889.57	2891.10	2888.51	2890.28	2476	0	15
2025.02.12	06:30:00	2890.23	2890.45	2884.61	2886.13	3706	0	15
2025.02.12	07:00:00	2886.26	2886.76	2884.22	2886.11	3166	0	15
2025.02.12	07:30:00	2886.06	2888.72	2885.31	2886.86	5353	0	15
2025.02.12	08:00:00	2886.86	2895.30	2886.24	2890.11	5696	0	15
2025.02.12	08:30:00	2890.12	2894.28	2886.70	2892.73	4994	0	15
2025.02.12	09:00:00	2892.74	2895.80	2891.80	2894.68	6204	0	15
2025.02.12	09:30:00	2894.68	2895.12	2890.83	2892.81	4833	0	15
2025.02.12	10:00:00	2892.81	2893.78	2887.94	2891.60	5903	0	15
2025.02.12	10:30:00	2891.60	2894.05	2890.73	2891.72	5004	0	15
2025.02.12	11:00:00	2891.72	2893.40	2889.56	2889.56	5126	0	15
2025.02.12	11:30:00	2889.51	2891.03	2885.83	2886.25	4676	0	15
2025.02.12	12:00:00	2886.23	2889.11	2885.79	2889.02	3606	0	15
2025.02.12	12:30:00	2889.02	2889.29	2878.97	2883.38	6040	0	15
2025.02.12	13:00:00	2883.37	2884.50	2880.35	2880.84	4726	0	15
2025.02.12	13:30:00	2880.82	2885.94	2879.39	2879.62	3732	0	15
2025.02.12	14:00:00	2879.62	2883.98	2878.80	2882.83	5306	0	15
2025.02.12	14:30:00	2882.83	2885.97	2880.86	2885.07	5374	0	15
2025.02.12	15:00:00	2885.16	2885.68	2873.21	2877.69	9634	0	15
2025.02.12	15:30:00	2877.69	2885.66	2864.02	2884.74	17051	0	15
2025.02.12	16:00:00	2884.76	2896.28	2881.90	2895.75	13448	0	15
2025.02.12	16:30:00	2895.67	2898.04	2889.67	2894.39	12205	0	15
2025.02.12	17:00:00	2894.42	2894.91	2886.79	2892.44	10436	0	15
2025.02.12	17:30:00	2892.44	2895.96	2891.91	2894.67	9134	0	15
2025.02.12	18:00:00	2894.66	2896.50	2892.15	2893.62	8504	0	15
2025.02.12	18:30:00	2893.64	2904.52	2892.95	2902.50	7557	0	15
2025.02.12	19:00:00	2902.50	2909.19	2902.37	2905.63	8239	0	15
2025.02.12	19:30:00	2905.62	2906.72	2901.94	2902.88	5937	0	15
2025.02.12	20:00:00	2902.87	2903.84	2900.80	2902.04	6599	0	15
2025.02.12	20:30:00	2902.06	2903.22	2900.40	2901.06	4835	0	15
2025.02.12	21:00:00	2901.08	2901.79	2893.59	2895.05	5262	0	15
2025.02.12	21:30:00	2895.04	2899.06	2894.04	2897.85	3872	0	15
2025.02.12	22:00:00	2897.88	2900.19	2895.49	2899.79	2829	0	15
2025.02.12	22:30:00	2899.80	2901.39	2899.56	2900.92	4862	0	15
2025.02.12	23:00:00	2900.92	2903.85	2900.09	2902.86	2576	0	15
2025.02.12	23:30:00	2902.86	2904.21	2901.94	2904.11	2374	0	15
2025.02.13	01:00:00	2904.52	2905.04	2901.80	2901.94	854	0	15
2025.02.13	01:30:00	2901.94	2906.47	2900.35	2905.73	1982	0	15
2025.02.13	02:00:00	2905.74	2908.49	2904.49	2906.50	2406	0	15
2025.02.13	02:30:00	2906.45	2908.99	2905.81	2906.26	2759	0	15
2025.02.13	03:00:00	2906.26	2907.20	2901.63	2902.49	5508	0	15
2025.02.13	03:30:00	2902.55	2907.39	2901.41	2906.03	4540	0	15
2025.02.13	04:00:00	2906.02	2907.56	2905.26	2907.10	3636	0	15
2025.02.13	04:30:00	2907.10	2908.96	2906.75	2908.71	4611	0	15
2025.02.13	05:00:00	2908.69	2917.04	2907.25	2914.71	4682	0	15
2025.02.13	05:30:00	2914.71	2917.42	2913.53	2915.99	4225	0	15
2025.02.13	06:00:00	2916.03	2918.00	2915.53	2916.98	3002	0	15
2025.02.13	06:30:00	2916.99	2919.55	2916.15	2919.05	2472	0	15
2025.02.13	07:00:00	2919.09	2923.39	2918.34	2923.03	2641	0	15
2025.02.13	07:30:00	2922.99	2923.15	2917.17	2918.57	4248	0	15
2025.02.13	08:00:00	2918.57	2919.47	2915.04	2916.08	5543	0	15
2025.02.13	08:30:00	2916.06	2916.33	2912.36	2915.99	5756	0	15
2025.02.13	09:00:00	2915.98	2917.99	2914.31	2916.18	4563	0	15
2025.02.13	09:30:00	2916.23	2920.68	2913.13	2914.47	6828	0	15
2025.02.13	10:00:00	2914.46	2918.13	2910.48	2912.22	7373	0	15
2025.02.13	10:30:00	2912.23	2914.03	2909.40	2911.64	5915	0	15
2025.02.13	11:00:00	2911.62	2914.65	2909.84	2913.73	5185	0	15
2025.02.13	11:30:00	2913.74	2918.34	2912.82	2915.42	5463	0	15
2025.02.13	12:00:00	2915.42	2918.17	2913.88	2915.99	3445	0	15
2025.02.13	12:30:00	2915.99	2919.46	2915.43	2918.05	4267	0	15
2025.02.13	13:00:00	2918.06	2918.38	2915.75	2916.84	3767	0	15
2025.02.13	13:30:00	2916.84	2918.15	2915.35	2917.97	5254	0	15
2025.02.13	14:00:00	2917.98	2920.36	2915.60	2917.87	6239	0	15
2025.02.13	14:30:00	2917.85	2921.34	2917.19	2917.66	5772	0	15
2025.02.13	15:00:00	2917.68	2917.97	2911.06	2911.58	10079	0	15
2025.02.13	15:30:00	2911.58	2917.67	2905.77	2908.52	12959	0	15
2025.02.13	16:00:00	2908.53	2913.64	2906.48	2909.31	10986	0	15
2025.02.13	16:30:00	2909.31	2917.33	2907.88	2915.13	10971	0	15
2025.02.13	17:00:00	2915.12	2919.73	2914.53	2916.15	9574	0	15
2025.02.13	17:30:00	2916.16	2920.95	2915.48	2920.30	8775	0	15
2025.02.13	18:00:00	2920.28	2920.84	2916.60	2917.87	7024	0	15
2025.02.13	18:30:00	2917.87	2917.91	2913.01	2913.85	5378	0	15
2025.02.13	19:00:00	2913.78	2917.29	2913.49	2916.41	5228	0	15
2025.02.13	19:30:00	2916.39	2919.10	2914.79	2918.92	4225	0	15
2025.02.13	20:00:00	2918.95	2918.95	2914.84	2917.10	4974	0	15
2025.02.13	20:30:00	2917.13	2925.24	2914.30	2924.09	7085	0	15
2025.02.13	21:00:00	2924.07	2927.25	2923.93	2926.45	4224	0	15
2025.02.13	21:30:00	2926.45	2927.42	2925.30	2926.85	3653	0	15
2025.02.13	22:00:00	2926.85	2928.84	2925.11	2925.93	3544	0	15
2025.02.13	22:30:00	2925.96	2928.98	2924.78	2928.44	5969	0	15
2025.02.13	23:00:00	2928.46	2928.94	2928.04	2928.39	1420	0	15
2025.02.13	23:30:00	2928.39	2929.49	2928.13	2928.38	2000	0	16
2025.02.14	01:00:00	2928.45	2931.28	2927.37	2930.82	1470	0	15
2025.02.14	01:30:00	2930.79	2932.34	2930.54	2931.07	1932	0	15
2025.02.14	02:00:00	2931.19	2931.48	2927.42	2928.41	2997	0	15
2025.02.14	02:30:00	2928.41	2929.11	2927.59	2927.82	2293	0	15
2025.02.14	03:00:00	2927.79	2933.85	2927.79	2931.77	7476	0	15
2025.02.14	03:30:00	2931.76	2932.51	2928.50	2929.91	6086	0	15
2025.02.14	04:00:00	2929.92	2930.50	2925.92	2927.66	5880	0	15
2025.02.14	04:30:00	2927.63	2928.59	2926.19	2927.29	5524	0	15
2025.02.14	05:00:00	2927.25	2930.33	2927.15	2928.85	4254	0	15
2025.02.14	05:30:00	2928.84	2929.07	2923.32	2924.44	3147	0	15
2025.02.14	06:00:00	2924.44	2927.16	2923.82	2926.29	2195	0	15
2025.02.14	06:30:00	2926.31	2929.13	2925.82	2928.61	2957	0	15
2025.02.14	07:00:00	2928.63	2929.43	2927.79	2928.62	3096	0	15
2025.02.14	07:30:00	2928.58	2932.39	2926.65	2930.93	6096	0	15
2025.02.14	08:00:00	2930.94	2933.59	2929.88	2933.29	7119	0	15
2025.02.14	08:30:00	2933.26	2936.84	2932.55	2934.20	6205	0	15
2025.02.14	09:00:00	2934.26	2934.38	2930.60	2932.29	6231	0	15
2025.02.14	09:30:00	2932.22	2935.12	2930.85	2931.82	5008	0	15
2025.02.14	10:00:00	2931.82	2938.52	2930.81	2936.64	6678	0	15
2025.02.14	10:30:00	2936.62	2937.10	2933.47	2935.25	7091	0	15
2025.02.14	11:00:00	2935.25	2938.30	2934.49	2937.91	6713	0	15
2025.02.14	11:30:00	2937.84	2938.83	2934.09	2935.25	4911	0	15
2025.02.14	12:00:00	2935.30	2939.72	2934.28	2939.00	6828	0	15
2025.02.14	12:30:00	2939.00	2940.04	2935.13	2935.86	5038	0	15
2025.02.14	13:00:00	2935.85	2937.58	2933.52	2934.19	4374	0	15
2025.02.14	13:30:00	2934.18	2934.87	2929.27	2931.06	4569	0	15
2025.02.14	14:00:00	2931.01	2933.10	2929.25	2932.13	6176	0	15
2025.02.14	14:30:00	2932.19	2932.42	2927.79	2930.75	5948	0	15
2025.02.14	15:00:00	2930.76	2931.57	2925.97	2927.40	10317	0	15
2025.02.14	15:30:00	2927.40	2933.26	2917.59	2920.49	16857	0	15
2025.02.14	16:00:00	2920.50	2928.03	2914.33	2926.79	16146	0	15
2025.02.14	16:30:00	2926.82	2928.53	2918.67	2921.08	15647	0	15
2025.02.14	17:00:00	2921.08	2921.81	2897.47	2900.28	16975	0	15
2025.02.14	17:30:00	2900.31	2907.18	2892.92	2901.94	17220	0	15
2025.02.14	18:00:00	2901.90	2903.88	2892.79	2893.43	13277	0	15
2025.02.14	18:30:00	2893.36	2897.08	2888.54	2895.88	11451	0	15
2025.02.14	19:00:00	2895.89	2897.49	2892.56	2893.31	10021	0	15
2025.02.14	19:30:00	2893.15	2894.15	2885.43	2887.00	9326	0	15
2025.02.14	20:00:00	2887.01	2887.94	2883.78	2886.20	8853	0	15
2025.02.14	20:30:00	2886.57	2886.75	2882.13	2883.83	6605	0	15
2025.02.14	21:00:00	2883.83	2886.01	2881.99	2883.13	4043	0	15
2025.02.14	21:30:00	2883.19	2883.36	2878.78	2880.61	4828	0	15
2025.02.14	22:00:00	2880.59	2882.96	2879.89	2882.30	4654	0	16
2025.02.14	22:30:00	2882.30	2886.22	2877.03	2885.38	7763	0	15
2025.02.14	23:00:00	2885.34	2885.61	2882.56	2883.30	2479	0	15
2025.02.14	23:30:00	2883.36	2883.78	2882.22	2882.67	1309	0	15
2025.02.17	01:00:00	2885.77	2893.53	2880.34	2883.11	5108	0	19
2025.02.17	01:30:00	2883.05	2883.05	2878.38	2879.22	3830	0	15
2025.02.17	02:00:00	2879.22	2888.10	2879.21	2882.05	2705	0	15
2025.02.17	02:30:00	2882.14	2887.14	2881.82	2883.50	2665	0	15
2025.02.17	03:00:00	2883.44	2891.10	2882.43	2890.60	6902	0	15
2025.02.17	03:30:00	2890.61	2896.50	2890.43	2895.47	6057	0	15
2025.02.17	04:00:00	2895.42	2897.61	2893.96	2896.39	4158	0	15
2025.02.17	04:30:00	2896.40	2899.75	2893.75	2899.11	4381	0	15
2025.02.17	05:00:00	2899.12	2901.27	2897.70	2901.00	4663	0	15
2025.02.17	05:30:00	2901.01	2904.58	2900.72	2903.48	3175	0	15
2025.02.17	06:00:00	2903.45	2904.89	2902.40	2903.95	2942	0	19
2025.02.17	06:30:00	2903.75	2904.01	2898.40	2899.27	3415	0	15
2025.02.17	07:00:00	2899.27	2905.19	2899.05	2903.00	3807	0	15
2025.02.17	07:30:00	2903.12	2903.38	2895.98	2896.21	4137	0	15
2025.02.17	08:00:00	2896.21	2896.56	2888.27	2889.65	5899	0	15
2025.02.17	08:30:00	2889.66	2897.93	2889.11	2896.41	4521	0	15
2025.02.17	09:00:00	2896.46	2901.00	2896.43	2899.74	5763	0	15
2025.02.17	09:30:00	2899.72	2903.65	2898.87	2902.51	4490	0	15
2025.02.17	10:00:00	2902.46	2902.67	2898.97	2899.48	4333	0	15
2025.02.17	10:30:00	2899.49	2901.65	2895.09	2900.29	6008	0	15
2025.02.17	11:00:00	2900.30	2906.38	2900.30	2902.64	6810	0	15
2025.02.17	11:30:00	2902.74	2903.88	2901.59	2902.58	5289	0	15
2025.02.17	12:00:00	2902.58	2902.95	2897.88	2898.28	4278	0	15
2025.02.17	12:30:00	2898.23	2902.88	2895.48	2902.76	5521	0	15
2025.02.17	13:00:00	2902.75	2903.86	2897.89	2900.03	4518	0	15
2025.02.17	13:30:00	2900.03	2901.17	2899.39	2900.97	4332	0	15
2025.02.17	14:00:00	2900.96	2901.63	2895.43	2897.03	5924	0	15
2025.02.17	14:30:00	2896.99	2900.29	2896.77	2897.68	3773	0	15
2025.02.17	15:00:00	2897.67	2899.12	2895.64	2897.64	8209	0	15
2025.02.17	15:30:00	2897.72	2898.87	2895.60	2896.76	7270	0	15
2025.02.17	16:00:00	2896.77	2898.90	2896.43	2897.90	6855	0	15
2025.02.17	16:30:00	2897.91	2903.82	2897.57	2902.89	9101	0	15
2025.02.17	17:00:00	2902.94	2904.11	2898.97	2899.54	6657	0	15
2025.02.17	17:30:00	2899.54	2901.26	2897.93	2899.23	6414	0	15
2025.02.17	18:00:00	2899.21	2901.22	2897.60	2898.14	4096	0	15
2025.02.17	18:30:00	2898.18	2900.33	2896.49	2899.19	3365	0	15
2025.02.17	19:00:00	2899.21	2899.74	2897.96	2899.22	2544	0	15
2025.02.17	19:30:00	2899.08	2899.45	2897.96	2898.49	1995	0	15
2025.02.17	20:00:00	2898.54	2899.15	2897.14	2898.16	1851	0	15
2025.02.17	20:30:00	2898.16	2898.46	2897.11	2898.16	1351	0	15
2025.02.17	21:00:00	2898.16	2898.39	2898.05	2898.05	65	0	33
2025.02.18	01:00:00	2899.04	2899.12	2897.19	2897.31	497	0	15
2025.02.18	01:30:00	2897.38	2899.40	2897.05	2899.23	682	0	15
2025.02.18	02:00:00	2899.25	2899.63	2898.27	2898.63	817	0	15
2025.02.18	02:30:00	2898.64	2900.32	2898.52	2899.11	1163	0	15
2025.02.18	03:00:00	2899.07	2899.81	2894.81	2895.13	4403	0	15
2025.02.18	03:30:00	2895.12	2897.74	2891.87	2895.75	4562	0	15
2025.02.18	04:00:00	2895.73	2898.87	2895.27	2897.22	3733	0	17
2025.02.18	04:30:00	2897.08	2905.16	2896.80	2903.06	5716	0	15
2025.02.18	05:00:00	2903.04	2909.92	2902.74	2909.31	5135	0	15
2025.02.18	05:30:00	2909.31	2910.78	2906.14	2908.90	3788	0	15
2025.02.18	06:00:00	2908.91	2909.20	2907.20	2909.03	1708	0	21
2025.02.18	06:30:00	2909.04	2910.93	2907.64	2910.72	2492	0	15
2025.02.18	07:00:00	2910.72	2914.18	2909.81	2913.15	4059	0	15
2025.02.18	07:30:00	2913.16	2915.81	2910.34	2910.65	4189	0	15
2025.02.18	08:00:00	2910.57	2914.37	2909.92	2912.93	3068	0	15
2025.02.18	08:30:00	2912.91	2913.79	2910.84	2913.71	2686	0	15
2025.02.18	09:00:00	2913.71	2915.38	2912.70	2913.69	3614	0	15
2025.02.18	09:30:00	2913.68	2914.10	2908.48	2911.56	4088	0	15
2025.02.18	10:00:00	2911.52	2912.96	2908.23	2910.57	5078	0	15
2025.02.18	10:30:00	2910.54	2913.28	2909.42	2912.44	3554	0	15
2025.02.18	11:00:00	2912.39	2912.86	2909.99	2912.13	3551	0	15
2025.02.18	11:30:00	2912.14	2913.35	2910.32	2912.64	3331	0	15
2025.02.18	12:00:00	2912.63	2913.51	2909.57	2909.80	3006	0	15
2025.02.18	12:30:00	2909.74	2911.43	2907.08	2911.33	3918	0	15
2025.02.18	13:00:00	2911.33	2912.46	2909.78	2911.28	3620	0	15
2025.02.18	13:30:00	2911.27	2914.95	2910.93	2914.21	3296	0	15
2025.02.18	14:00:00	2914.21	2915.44	2912.10	2914.40	5113	0	15
2025.02.18	14:30:00	2914.45	2918.84	2914.09	2918.12	4407	0	15
2025.02.18	15:00:00	2918.12	2918.58	2913.35	2917.77	8048	0	15
2025.02.18	15:30:00	2917.75	2921.42	2915.99	2918.75	6140	0	15
2025.02.18	16:00:00	2918.71	2923.14	2917.71	2923.09	7545	0	15
2025.02.18	16:30:00	2923.10	2928.67	2922.26	2927.85	8727	0	15
2025.02.18	17:00:00	2927.87	2929.69	2924.89	2926.26	7784	0	15
2025.02.18	17:30:00	2926.27	2928.69	2923.56	2927.32	8078	0	15
2025.02.18	18:00:00	2927.12	2929.40	2924.20	2927.97	8573	0	15
2025.02.18	18:30:00	2927.97	2933.68	2927.28	2932.89	6554	0	15
2025.02.18	19:00:00	2932.90	2933.58	2930.87	2931.71	4598	0	15
2025.02.18	19:30:00	2931.73	2932.69	2929.55	2931.13	4556	0	15
2025.02.18	20:00:00	2931.20	2931.98	2928.36	2930.08	5041	0	15
2025.02.18	20:30:00	2930.04	2933.68	2929.98	2933.29	4425	0	15
2025.02.18	21:00:00	2933.29	2933.67	2931.94	2933.31	3186	0	17
2025.02.18	21:30:00	2933.30	2936.93	2932.96	2935.81	4097	0	15
2025.02.18	22:00:00	2935.82	2936.75	2934.63	2934.75	2234	0	16
2025.02.18	22:30:00	2934.78	2935.12	2932.50	2933.39	4581	0	15
2025.02.18	23:00:00	2933.39	2934.89	2933.30	2933.45	1803	0	15
2025.02.18	23:30:00	2933.45	2936.60	2933.25	2935.14	1494	0	15
2025.02.19	01:00:00	2934.86	2935.41	2933.38	2933.47	655	0	15
2025.02.19	01:30:00	2933.53	2934.38	2933.05	2933.94	712	0	15
2025.02.19	02:00:00	2933.98	2934.21	2931.97	2933.56	1302	0	15
2025.02.19	02:30:00	2933.45	2933.90	2928.43	2929.26	1506	0	15
2025.02.19	03:00:00	2929.26	2933.11	2927.92	2931.55	3814	0	15
2025.02.19	03:30:00	2931.56	2939.59	2931.31	2938.46	4752	0	15
2025.02.19	04:00:00	2938.47	2939.61	2936.29	2936.31	4419	0	15
2025.02.19	04:30:00	2936.32	2936.52	2924.34	2929.49	5920	0	15
2025.02.19	05:00:00	2929.57	2929.93	2925.18	2927.87	4622	0	15
2025.02.19	05:30:00	2927.88	2929.90	2927.67	2928.36	2918	0	15
2025.02.19	06:00:00	2928.37	2929.32	2927.38	2928.43	2352	0	15
2025.02.19	06:30:00	2928.42	2929.96	2927.12	2929.77	2628	0	15
2025.02.19	07:00:00	2929.95	2930.79	2928.15	2928.81	3116	0	15
2025.02.19	07:30:00	2928.78	2933.92	2928.77	2932.73	3514	0	15
2025.02.19	08:00:00	2932.75	2935.86	2932.41	2934.97	3627	0	15
2025.02.19	08:30:00	2934.97	2934.97	2930.86	2931.70	3075	0	15
2025.02.19	09:00:00	2931.73	2935.77	2930.39	2934.53	3968	0	15
2025.02.19	09:30:00	2934.54	2935.52	2932.38	2934.15	2771	0	15
2025.02.19	10:00:00	2934.15	2939.36	2933.71	2939.08	5551	0	15
2025.02.19	10:30:00	2939.09	2940.09	2936.36	2938.63	4746	0	15
2025.02.19	11:00:00	2938.67	2946.56	2938.17	2945.83	5070	0	15
2025.02.19	11:30:00	2945.85	2946.25	2942.70	2945.41	3361	0	15
2025.02.19	12:00:00	2945.40	2946.99	2942.57	2944.24	3769	0	15
2025.02.19	12:30:00	2944.23	2945.58	2943.83	2944.80	3378	0	15
2025.02.19	13:00:00	2944.77	2946.08	2942.92	2943.54	3307	0	15
2025.02.19	13:30:00	2943.53	2944.61	2934.00	2935.07	5509	0	15
2025.02.19	14:00:00	2935.08	2936.13	2931.22	2933.60	5122	0	15
2025.02.19	14:30:00	2933.54	2936.83	2933.01	2933.43	4914	0	15
2025.02.19	15:00:00	2933.41	2941.64	2932.76	2939.76	7771	0	15
2025.02.19	15:30:00	2939.76	2941.61	2932.47	2936.32	7155	0	15
2025.02.19	16:00:00	2936.30	2939.70	2930.17	2933.76	10085	0	15
2025.02.19	16:30:00	2933.76	2940.56	2931.17	2938.05	10343	0	15
2025.02.19	17:00:00	2937.98	2938.53	2932.97	2935.17	8068	0	15
2025.02.19	17:30:00	2935.17	2939.24	2925.53	2925.70	7413	0	15
2025.02.19	18:00:00	2925.70	2930.89	2923.02	2926.86	8291	0	15
2025.02.19	18:30:00	2926.99	2929.56	2923.28	2928.07	6475	0	15
2025.02.19	19:00:00	2928.08	2929.79	2926.68	2927.68	4471	0	15
2025.02.19	19:30:00	2927.68	2927.70	2921.44	2923.89	5985	0	15
2025.02.19	20:00:00	2923.89	2923.90	2918.59	2919.91	7454	0	15
2025.02.19	20:30:00	2919.91	2926.67	2919.20	2925.08	5066	0	15
2025.02.19	21:00:00	2925.08	2930.52	2923.43	2929.47	4419	0	15
2025.02.19	21:30:00	2929.50	2932.28	2928.50	2931.78	4419	0	15
2025.02.19	22:00:00	2931.81	2934.74	2931.39	2934.53	4030	0	15
2025.02.19	22:30:00	2934.53	2936.53	2932.45	2935.85	5719	0	15
2025.02.19	23:00:00	2935.82	2937.52	2934.11	2934.11	1850	0	15
2025.02.19	23:30:00	2934.15	2934.47	2932.38	2932.80	1193	0	15
2025.02.20	01:00:00	2933.30	2935.76	2933.26	2934.42	610	0	26
2025.02.20	01:30:00	2934.32	2936.26	2933.63	2935.49	1000	0	15
2025.02.20	02:00:00	2935.53	2940.10	2935.50	2938.91	1588	0	15
2025.02.20	02:30:00	2939.07	2941.29	2938.97	2940.80	2245	0	15
2025.02.20	03:00:00	2940.81	2942.36	2936.61	2936.61	5498	0	15
2025.02.20	03:30:00	2936.71	2938.23	2934.68	2936.91	5139	0	15
2025.02.20	04:00:00	2936.91	2939.42	2933.88	2938.14	3638	0	15
2025.02.20	04:30:00	2938.18	2941.64	2936.13	2940.93	5240	0	15
2025.02.20	05:00:00	2940.93	2944.06	2940.72	2942.98	2435	0	16
2025.02.20	05:30:00	2942.97	2943.10	2940.58	2941.98	2051	0	15
2025.02.20	06:00:00	2941.98	2942.56	2939.55	2940.60	1890	0	17
2025.02.20	06:30:00	2940.64	2941.26	2939.39	2939.90	1648	0	15
2025.02.20	07:00:00	2939.99	2945.02	2939.28	2944.80	2289	0	15
2025.02.20	07:30:00	2944.80	2946.84	2943.45	2946.76	2734	0	15
2025.02.20	08:00:00	2946.76	2947.19	2944.74	2945.79	2985	0	15
2025.02.20	08:30:00	2945.79	2948.96	2943.87	2947.65	3203	0	15
2025.02.20	09:00:00	2947.67	2949.39	2946.38	2949.10	3324	0	15
2025.02.20	09:30:00	2949.10	2954.25	2947.13	2948.93	4866	0	15
2025.02.20	10:00:00	2948.99	2954.78	2948.98	2952.87	5043	0	15
2025.02.20	10:30:00	2952.84	2954.74	2952.20	2954.44	2806	0	15
2025.02.20	11:00:00	2954.44	2954.90	2952.53	2952.78	3309	0	15
2025.02.20	11:30:00	2952.78	2953.43	2949.85	2951.50	3201	0	15
2025.02.20	12:00:00	2951.50	2954.79	2951.30	2953.61	3757	0	15
2025.02.20	12:30:00	2953.62	2954.14	2949.17	2952.26	5190	0	15
2025.02.20	13:00:00	2952.27	2952.82	2949.37	2951.61	3076	0	15
2025.02.20	13:30:00	2951.61	2952.43	2947.19	2948.78	3221	0	15
2025.02.20	14:00:00	2948.78	2950.82	2938.73	2941.59	7519	0	15
2025.02.20	14:30:00	2941.58	2945.82	2940.96	2945.60	5199	0	15
2025.02.20	15:00:00	2945.57	2947.24	2940.52	2944.09	8253	0	15
2025.02.20	15:30:00	2943.91	2947.64	2933.70	2933.93	10160	0	15
2025.02.20	16:00:00	2933.93	2934.54	2924.08	2929.40	12902	0	15
2025.02.20	16:30:00	2929.38	2939.97	2929.22	2934.78	12092	0	15
2025.02.20	17:00:00	2934.80	2938.88	2931.79	2936.80	10138	0	15
2025.02.20	17:30:00	2936.78	2939.59	2933.08	2938.57	7578	0	15
2025.02.20	18:00:00	2938.52	2945.62	2935.91	2942.95	7334	0	15
2025.02.20	18:30:00	2942.95	2945.56	2942.21	2943.00	5627	0	15
2025.02.20	19:00:00	2943.00	2945.11	2940.43	2941.68	5256	0	15
2025.02.20	19:30:00	2941.66	2947.00	2940.16	2940.46	5030	0	15
2025.02.20	20:00:00	2940.44	2941.50	2937.48	2940.68	6074	0	15
2025.02.20	20:30:00	2940.69	2942.48	2940.03	2941.76	3926	0	15
2025.02.20	21:00:00	2941.82	2941.89	2937.69	2937.97	3552	0	15
2025.02.20	21:30:00	2937.97	2938.89	2933.49	2937.93	3599	0	15
2025.02.20	22:00:00	2937.93	2938.14	2935.78	2936.16	3268	0	15
2025.02.20	22:30:00	2936.13	2938.75	2935.48	2937.91	4387	0	15
2025.02.20	23:00:00	2937.86	2939.85	2937.42	2939.66	2314	0	15
2025.02.20	23:30:00	2939.66	2940.25	2938.14	2938.20	1382	0	15
2025.02.21	01:00:00	2938.77	2940.19	2938.42	2940.19	771	0	20
2025.02.21	01:30:00	2940.21	2943.18	2940.20	2941.43	1041	0	15
2025.02.21	02:00:00	2941.57	2942.73	2937.02	2938.47	1724	0	15
2025.02.21	02:30:00	2938.49	2939.76	2937.27	2939.51	1526	0	15
2025.02.21	03:00:00	2939.50	2949.28	2939.16	2944.96	6153	0	15
2025.02.21	03:30:00	2945.03	2945.27	2927.25	2929.24	8081	0	15
2025.02.21	04:00:00	2929.16	2940.77	2926.94	2938.64	6328	0	15
2025.02.21	04:30:00	2938.64	2941.73	2938.24	2939.70	4776	0	15
2025.02.21	05:00:00	2939.73	2940.31	2927.70	2928.87	6769	0	15
2025.02.21	05:30:00	2928.88	2934.66	2928.80	2931.74	2999	0	15
2025.02.21	06:00:00	2931.74	2932.79	2930.67	2931.25	2863	0	15
2025.02.21	06:30:00	2931.25	2932.72	2927.13	2929.06	3072	0	15
2025.02.21	07:00:00	2929.03	2929.25	2925.81	2926.74	3811	0	15
2025.02.21	07:30:00	2926.72	2933.41	2923.53	2929.61	5080	0	15
2025.02.21	08:00:00	2929.62	2930.41	2925.01	2929.48	4417	0	15
2025.02.21	08:30:00	2929.47	2932.10	2929.21	2930.25	3114	0	15
2025.02.21	09:00:00	2930.17	2933.66	2929.71	2931.54	3265	0	15
2025.02.21	09:30:00	2931.44	2933.14	2929.75	2930.69	2577	0	15
2025.02.21	10:00:00	2930.63	2931.96	2916.78	2919.20	7667	0	15
2025.02.21	10:30:00	2919.39	2924.84	2918.84	2923.30	4318	0	15
2025.02.21	11:00:00	2923.30	2927.05	2923.15	2925.26	4031	0	15
2025.02.21	11:30:00	2925.26	2929.65	2925.17	2929.29	3721	0	15
2025.02.21	12:00:00	2929.30	2930.94	2928.99	2929.56	3096	0	15
2025.02.21	12:30:00	2929.59	2931.05	2928.93	2930.50	1863	0	15
2025.02.21	13:00:00	2930.56	2936.13	2929.80	2935.86	3423	0	15
2025.02.21	13:30:00	2935.86	2935.89	2927.99	2928.35	3183	0	15
2025.02.21	14:00:00	2928.35	2934.30	2927.58	2933.33	4185	0	15
2025.02.21	14:30:00	2933.34	2935.16	2929.91	2930.07	3638	0	15
2025.02.21	15:00:00	2930.06	2934.64	2929.72	2932.38	6799	0	15
2025.02.21	15:30:00	2932.38	2932.97	2926.88	2930.91	7437	0	15
2025.02.21	16:00:00	2930.91	2935.58	2929.18	2935.48	6121	0	15
2025.02.21	16:30:00	2935.47	2939.18	2928.10	2933.65	10884	0	15
2025.02.21	17:00:00	2933.65	2935.67	2921.54	2925.40	12021	0	15
2025.02.21	17:30:00	2925.40	2931.68	2924.98	2928.73	9172	0	15
2025.02.21	18:00:00	2928.72	2934.95	2927.30	2934.23	6964	0	15
