<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.07	15:15:00	2861.55	2863.90	2860.24	2863.83	3084	0	15
2025.02.07	15:30:00	2863.82	2870.66	2852.43	2862.89	9736	0	15
2025.02.07	15:45:00	2862.89	2864.23	2858.80	2862.58	5763	0	15
2025.02.07	16:00:00	2862.69	2865.11	2856.11	2864.77	7410	0	15
2025.02.07	16:15:00	2864.76	2875.32	2864.42	2873.46	6639	0	15
2025.02.07	16:30:00	2873.46	2878.19	2871.47	2877.10	7138	0	15
2025.02.07	16:45:00	2877.09	2877.91	2873.03	2876.45	4777	0	15
2025.02.07	17:00:00	2876.32	2881.22	2873.53	2879.40	6571	0	15
2025.02.07	17:15:00	2879.42	2883.25	2879.24	2882.92	4123	0	15
2025.02.07	17:30:00	2882.96	2886.13	2882.41	2884.65	4813	0	15
2025.02.07	17:45:00	2884.65	2886.78	2878.58	2880.34	5822	0	15
2025.02.07	18:00:00	2880.34	2881.45	2870.74	2871.35	6293	0	15
2025.02.07	18:15:00	2871.35	2872.28	2865.58	2869.47	5786	0	15
2025.02.07	18:30:00	2869.57	2870.34	2860.92	2861.98	5740	0	15
2025.02.07	18:45:00	2861.96	2864.28	2860.43	2860.71	4302	0	15
2025.02.07	19:00:00	2860.68	2862.65	2856.36	2859.31	5615	0	15
2025.02.07	19:15:00	2859.26	2860.43	2855.82	2858.14	4885	0	15
2025.02.07	19:30:00	2858.13	2859.10	2853.31	2858.80	4317	0	15
2025.02.07	19:45:00	2858.82	2860.42	2855.53	2860.02	3215	0	15
2025.02.07	20:00:00	2860.01	2863.71	2859.70	2863.24	2144	0	15
2025.02.07	20:15:00	2863.29	2865.29	2862.47	2862.87	2149	0	15
2025.02.07	20:30:00	2862.89	2864.63	2861.34	2861.64	1625	0	15
2025.02.07	20:45:00	2861.69	2862.42	2860.60	2861.18	1737	0	15
2025.02.07	21:00:00	2861.18	2863.13	2860.58	2862.23	1338	0	15
2025.02.07	21:15:00	2862.23	2862.62	2860.37	2861.27	1663	0	15
2025.02.07	21:30:00	2861.25	2861.33	2858.87	2860.27	1556	0	15
2025.02.07	21:45:00	2860.29	2862.63	2860.05	2860.05	1461	0	15
2025.02.07	22:00:00	2860.18	2863.79	2859.53	2862.97	2225	0	15
2025.02.07	22:15:00	2863.00	2863.01	2859.40	2860.09	1958	0	15
2025.02.07	22:30:00	2860.10	2861.41	2859.60	2859.89	2028	0	15
2025.02.07	22:45:00	2859.89	2861.56	2859.59	2860.63	3428	0	16
2025.02.07	23:00:00	2860.65	2862.91	2860.31	2862.52	1232	0	15
2025.02.07	23:15:00	2862.53	2863.20	2861.96	2862.35	574	0	29
2025.02.07	23:30:00	2862.40	2862.89	2860.29	2860.80	518	0	16
2025.02.07	23:45:00	2860.76	2862.02	2860.41	2861.09	483	0	20
2025.02.10	01:00:00	2855.78	2863.54	2854.82	2862.99	1482	0	15
2025.02.10	01:15:00	2863.28	2869.73	2862.41	2869.59	1724	0	15
2025.02.10	01:30:00	2869.56	2870.45	2866.55	2869.52	2089	0	15
2025.02.10	01:45:00	2869.53	2869.53	2866.98	2867.46	1329	0	15
2025.02.10	02:00:00	2867.55	2869.29	2865.81	2866.17	1716	0	15
2025.02.10	02:15:00	2866.17	2867.88	2865.84	2867.13	1292	0	17
2025.02.10	02:30:00	2867.14	2868.94	2867.13	2867.75	1436	0	15
2025.02.10	02:45:00	2867.80	2868.68	2866.65	2868.54	1420	0	15
2025.02.10	03:00:00	2868.53	2877.24	2868.31	2871.30	4163	0	15
2025.02.10	03:15:00	2871.34	2871.98	2869.02	2869.46	3075	0	15
2025.02.10	03:30:00	2869.48	2870.19	2866.55	2868.22	3961	0	15
2025.02.10	03:45:00	2868.23	2872.57	2867.34	2872.45	4268	0	15
2025.02.10	04:00:00	2872.44	2874.76	2872.04	2873.02	2474	0	15
2025.02.10	04:15:00	2873.03	2875.61	2872.89	2874.60	1558	0	15
2025.02.10	04:30:00	2874.60	2875.03	2872.51	2874.72	2562	0	15
2025.02.10	04:45:00	2874.79	2875.10	2872.45	2874.36	2663	0	15
2025.02.10	05:00:00	2874.33	2874.98	2871.85	2873.92	2197	0	15
2025.02.10	05:15:00	2873.92	2874.96	2872.89	2873.76	2458	0	15
2025.02.10	05:30:00	2873.75	2874.61	2872.40	2873.40	1119	0	15
2025.02.10	05:45:00	2873.40	2875.73	2873.40	2875.49	1404	0	15
2025.02.10	06:00:00	2875.49	2877.31	2874.42	2877.15	1956	0	15
2025.02.10	06:15:00	2877.20	2877.58	2876.21	2877.07	1383	0	15
2025.02.10	06:30:00	2877.05	2879.64	2876.01	2878.37	1566	0	15
2025.02.10	06:45:00	2878.43	2880.08	2877.63	2879.63	1732	0	15
2025.02.10	07:00:00	2879.71	2880.58	2879.31	2879.77	1450	0	15
2025.02.10	07:15:00	2879.67	2879.84	2878.41	2879.20	1419	0	15
2025.02.10	07:30:00	2879.49	2879.62	2878.23	2879.12	2130	0	15
2025.02.10	07:45:00	2879.06	2879.88	2876.44	2879.36	2615	0	15
2025.02.10	08:00:00	2879.34	2883.49	2878.97	2882.37	2618	0	15
2025.02.10	08:15:00	2882.41	2885.18	2882.08	2884.84	2312	0	15
2025.02.10	08:30:00	2884.84	2885.94	2884.15	2885.92	2024	0	15
2025.02.10	08:45:00	2885.90	2892.26	2885.29	2888.30	3362	0	15
2025.02.10	09:00:00	2888.21	2889.30	2886.76	2889.02	2997	0	15
2025.02.10	09:15:00	2889.01	2892.42	2888.90	2892.32	2741	0	15
2025.02.10	09:30:00	2892.32	2895.68	2892.31	2893.65	3022	0	15
2025.02.10	09:45:00	2893.64	2896.57	2891.08	2895.60	3152	0	15
2025.02.10	10:00:00	2895.60	2896.48	2893.38	2894.30	3190	0	15
2025.02.10	10:15:00	2894.30	2895.89	2892.25	2895.26	2997	0	15
2025.02.10	10:30:00	2895.27	2898.83	2894.34	2897.44	3814	0	15
2025.02.10	10:45:00	2897.44	2898.73	2896.08	2896.53	2948	0	15
2025.02.10	11:00:00	2896.58	2900.99	2896.29	2900.91	2903	0	15
2025.02.10	11:15:00	2900.89	2901.41	2899.08	2899.86	3223	0	15
2025.02.10	11:30:00	2899.81	2903.04	2899.41	2901.65	2857	0	15
2025.02.10	11:45:00	2901.69	2903.27	2901.67	2902.98	2745	0	15
2025.02.10	12:00:00	2902.95	2906.27	2902.55	2905.57	3321	0	15
2025.02.10	12:15:00	2905.57	2905.96	2902.00	2902.78	3527	0	15
2025.02.10	12:30:00	2902.78	2902.91	2898.67	2901.97	3395	0	15
2025.02.10	12:45:00	2901.99	2903.24	2900.77	2902.89	2639	0	15
2025.02.10	13:00:00	2902.98	2905.45	2901.50	2901.77	2361	0	15
2025.02.10	13:15:00	2901.77	2901.95	2898.89	2900.61	2682	0	15
2025.02.10	13:30:00	2900.62	2905.23	2900.28	2904.09	3155	0	15
2025.02.10	13:45:00	2904.14	2905.73	2903.19	2904.62	1981	0	15
2025.02.10	14:00:00	2904.59	2906.75	2904.35	2906.32	3299	0	15
2025.02.10	14:15:00	2906.40	2907.01	2904.01	2904.26	3298	0	15
2025.02.10	14:30:00	2904.34	2906.24	2902.71	2903.72	3196	0	15
2025.02.10	14:45:00	2903.71	2906.79	2902.73	2902.96	2722	0	15
2025.02.10	15:00:00	2902.96	2905.83	2901.25	2905.09	4407	0	15
2025.02.10	15:15:00	2905.06	2911.11	2902.27	2903.45	6576	0	15
2025.02.10	15:30:00	2903.36	2904.35	2900.00	2900.23	5973	0	15
2025.02.10	15:45:00	2900.27	2904.18	2899.72	2901.00	4740	0	15
2025.02.10	16:00:00	2900.99	2901.56	2896.35	2900.66	5089	0	15
2025.02.10	16:15:00	2900.65	2905.05	2899.77	2904.42	4133	0	15
2025.02.10	16:30:00	2904.41	2906.86	2901.78	2905.76	6168	0	15
2025.02.10	16:45:00	2905.78	2909.22	2904.79	2908.58	6209	0	15
2025.02.10	17:00:00	2908.58	2909.99	2904.39	2909.86	4786	0	15
2025.02.10	17:15:00	2909.86	2911.21	2907.76	2908.15	3033	0	15
2025.02.10	17:30:00	2908.15	2911.73	2905.96	2907.97	3577	0	15
2025.02.10	17:45:00	2907.99	2909.50	2904.85	2909.00	3049	0	15
2025.02.10	18:00:00	2909.00	2910.27	2907.31	2908.16	3727	0	15
2025.02.10	18:15:00	2908.16	2908.24	2904.39	2905.75	3735	0	15
2025.02.10	18:30:00	2905.75	2906.62	2902.78	2903.46	2755	0	15
2025.02.10	18:45:00	2903.45	2903.86	2899.03	2901.01	3174	0	15
2025.02.10	19:00:00	2901.02	2902.96	2899.87	2901.23	2145	0	15
2025.02.10	19:15:00	2901.23	2901.38	2898.07	2899.18	2574	0	15
2025.02.10	19:30:00	2899.18	2902.13	2896.60	2901.74	2622	0	15
2025.02.10	19:45:00	2901.74	2904.45	2900.02	2903.31	3077	0	15
2025.02.10	20:00:00	2903.32	2904.41	2900.83	2903.81	2096	0	15
2025.02.10	20:15:00	2903.85	2906.91	2903.80	2905.99	2923	0	15
2025.02.10	20:30:00	2905.96	2906.92	2904.74	2905.91	2200	0	15
2025.02.10	20:45:00	2905.91	2906.06	2904.50	2905.09	1921	0	15
2025.02.10	21:00:00	2905.09	2906.64	2904.76	2904.90	1149	0	15
2025.02.10	21:15:00	2904.90	2905.88	2903.71	2904.28	1021	0	15
2025.02.10	21:30:00	2904.26	2904.97	2902.47	2904.79	2008	0	16
2025.02.10	21:45:00	2904.78	2905.15	2903.23	2904.29	1716	0	16
2025.02.10	22:00:00	2904.28	2904.72	2903.32	2904.45	2365	0	15
2025.02.10	22:15:00	2904.44	2905.44	2903.05	2903.26	1639	0	15
2025.02.10	22:30:00	2903.25	2904.30	2902.90	2903.68	1944	0	15
2025.02.10	22:45:00	2903.68	2907.73	2903.68	2907.31	2168	0	15
2025.02.10	23:00:00	2907.28	2907.28	2905.99	2906.37	688	0	15
2025.02.10	23:15:00	2906.37	2906.62	2905.25	2906.03	717	0	17
2025.02.10	23:30:00	2906.03	2908.19	2905.73	2907.92	584	0	15
2025.02.10	23:45:00	2907.88	2908.07	2907.19	2907.91	388	0	15
2025.02.11	01:00:00	2907.87	2913.16	2907.87	2911.00	1121	0	15
2025.02.11	01:15:00	2911.00	2912.58	2909.60	2912.11	1038	0	15
2025.02.11	01:30:00	2912.14	2921.58	2911.38	2921.20	2507	0	15
2025.02.11	01:45:00	2921.20	2921.23	2916.50	2917.14	1124	0	15
2025.02.11	02:00:00	2917.24	2918.09	2915.74	2917.78	993	0	15
2025.02.11	02:15:00	2917.78	2918.41	2917.40	2917.82	596	0	15
2025.02.11	02:30:00	2917.81	2920.14	2916.94	2920.04	976	0	15
2025.02.11	02:45:00	2920.08	2924.44	2919.07	2922.25	2815	0	15
2025.02.11	03:00:00	2922.25	2931.91	2919.81	2930.79	4372	0	15
2025.02.11	03:15:00	2930.89	2932.75	2927.98	2928.66	3808	0	15
2025.02.11	03:30:00	2928.62	2932.53	2927.89	2932.38	2885	0	15
2025.02.11	03:45:00	2932.38	2936.76	2929.70	2934.69	3833	0	15
2025.02.11	04:00:00	2934.61	2943.07	2934.30	2940.49	4339	0	15
2025.02.11	04:15:00	2940.52	2943.29	2938.23	2940.40	3056	0	15
2025.02.11	04:30:00	2940.50	2942.06	2905.62	2916.80	8393	0	15
2025.02.11	04:45:00	2916.77	2923.34	2913.12	2918.53	5258	0	15
2025.02.11	05:00:00	2918.53	2918.55	2910.83	2914.94	4457	0	15
2025.02.11	05:15:00	2914.94	2922.53	2914.47	2921.61	3053	0	15
2025.02.11	05:30:00	2921.60	2925.09	2920.66	2924.20	1984	0	15
2025.02.11	05:45:00	2924.20	2924.39	2916.40	2918.97	2738	0	15
2025.02.11	06:00:00	2918.97	2919.93	2917.47	2919.00	1552	0	15
2025.02.11	06:15:00	2919.00	2920.08	2917.94	2918.95	1846	0	15
2025.02.11	06:30:00	2918.89	2919.13	2917.45	2918.34	2499	0	16
2025.02.11	06:45:00	2918.24	2918.38	2914.26	2915.65	1939	0	15
2025.02.11	07:00:00	2915.65	2918.17	2914.68	2918.14	1911	0	15
2025.02.11	07:15:00	2918.15	2919.15	2916.53	2918.21	1750	0	15
2025.02.11	07:30:00	2918.14	2922.26	2917.14	2922.03	2765	0	15
2025.02.11	07:45:00	2922.03	2923.11	2920.95	2922.29	1996	0	15
2025.02.11	08:00:00	2922.32	2928.78	2922.24	2925.72	3634	0	15
2025.02.11	08:15:00	2925.72	2925.95	2920.30	2921.31	2067	0	15
2025.02.11	08:30:00	2921.33	2922.71	2914.82	2916.94	3662	0	15
2025.02.11	08:45:00	2916.94	2917.90	2914.98	2917.17	3588	0	15
2025.02.11	09:00:00	2917.15	2917.65	2911.88	2917.59	3594	0	15
2025.02.11	09:15:00	2917.59	2917.61	2910.17	2910.48	2748	0	15
2025.02.11	09:30:00	2910.47	2911.15	2906.56	2909.74	3968	0	15
2025.02.11	09:45:00	2909.62	2912.96	2907.88	2912.84	3144	0	15
2025.02.11	10:00:00	2912.73	2914.73	2909.96	2910.63	3489	0	15
2025.02.11	10:15:00	2910.64	2913.63	2908.48	2913.43	3787	0	15
2025.02.11	10:30:00	2913.34	2913.94	2909.39	2910.95	3550	0	15
2025.02.11	10:45:00	2910.91	2912.03	2906.37	2906.75	2790	0	15
2025.02.11	11:00:00	2906.71	2911.66	2904.17	2910.27	4158	0	15
2025.02.11	11:15:00	2910.27	2910.53	2908.34	2909.35	3510	0	15
2025.02.11	11:30:00	2909.29	2909.40	2903.35	2903.67	4751	0	15
2025.02.11	11:45:00	2903.70	2906.44	2902.41	2902.61	2548	0	15
2025.02.11	12:00:00	2902.61	2906.48	2901.25	2905.08	3733	0	15
2025.02.11	12:15:00	2905.08	2905.81	2903.44	2904.71	3126	0	15
2025.02.11	12:30:00	2904.71	2906.47	2901.55	2902.64	3172	0	15
2025.02.11	12:45:00	2902.46	2903.58	2901.42	2902.05	3552	0	15
2025.02.11	13:00:00	2902.05	2905.77	2901.58	2905.08	2911	0	15
2025.02.11	13:15:00	2905.08	2905.79	2903.70	2904.23	2600	0	15
2025.02.11	13:30:00	2904.33	2904.96	2902.27	2903.26	3098	0	15
2025.02.11	13:45:00	2903.33	2906.13	2903.12	2903.27	3510	0	15
2025.02.11	14:00:00	2903.24	2903.67	2897.41	2899.67	4811	0	15
2025.02.11	14:15:00	2899.68	2902.88	2898.14	2898.90	3586	0	15
2025.02.11	14:30:00	2899.06	2901.25	2897.25	2898.13	4182	0	15
2025.02.11	14:45:00	2898.12	2899.38	2886.16	2888.63	5885	0	15
2025.02.11	15:00:00	2888.66	2889.87	2883.19	2884.43	8793	0	15
2025.02.11	15:15:00	2884.26	2889.75	2881.18	2889.09	8521	0	15
2025.02.11	15:30:00	2889.23	2895.86	2887.25	2894.56	6808	0	15
2025.02.11	15:45:00	2894.56	2897.65	2891.72	2896.46	6624	0	15
2025.02.11	16:00:00	2896.49	2902.32	2894.93	2898.37	6944	0	15
2025.02.11	16:15:00	2898.37	2900.99	2896.63	2900.83	3907	0	15
2025.02.11	16:30:00	2900.83	2904.49	2898.88	2902.65	6301	0	15
2025.02.11	16:45:00	2902.62	2903.41	2895.83	2896.85	5793	0	15
2025.02.11	17:00:00	2896.79	2902.01	2890.83	2901.23	7005	0	15
2025.02.11	17:15:00	2901.23	2901.32	2896.66	2898.19	5702	0	15
2025.02.11	17:30:00	2898.18	2904.73	2896.83	2903.95	6132	0	15
2025.02.11	17:45:00	2903.95	2906.54	2903.77	2904.74	4941	0	15
2025.02.11	18:00:00	2904.72	2906.65	2903.17	2906.46	4106	0	15
2025.02.11	18:15:00	2906.46	2908.66	2905.54	2906.94	4320	0	15
2025.02.11	18:30:00	2906.93	2907.09	2903.44	2903.82	3738	0	15
2025.02.11	18:45:00	2903.80	2905.50	2902.25	2902.29	3457	0	15
2025.02.11	19:00:00	2902.30	2902.30	2899.66	2900.96	4162	0	15
2025.02.11	19:15:00	2900.98	2905.39	2900.75	2905.39	2869	0	15
2025.02.11	19:30:00	2905.40	2906.67	2904.72	2905.89	2722	0	15
2025.02.11	19:45:00	2905.92	2907.36	2905.36	2905.55	2057	0	15
2025.02.11	20:00:00	2905.56	2907.19	2904.25	2905.58	2021	0	15
2025.02.11	20:15:00	2905.58	2906.59	2903.28	2904.38	2958	0	15
2025.02.11	20:30:00	2904.38	2906.46	2904.24	2905.78	2294	0	15
2025.02.11	20:45:00	2905.77	2906.40	2905.42	2905.85	2215	0	15
2025.02.11	21:00:00	2905.86	2906.39	2904.21	2904.46	2155	0	15
2025.02.11	21:15:00	2904.47	2904.67	2900.57	2901.64	2681	0	15
2025.02.11	21:30:00	2901.60	2903.27	2900.37	2901.89	2603	0	15
2025.02.11	21:45:00	2901.89	2901.98	2899.79	2900.24	2817	0	15
2025.02.11	22:00:00	2900.22	2900.49	2898.18	2898.23	3233	0	15
2025.02.11	22:15:00	2898.21	2898.43	2894.41	2895.56	2612	0	15
2025.02.11	22:30:00	2895.53	2896.87	2894.08	2896.56	2504	0	15
2025.02.11	22:45:00	2896.59	2898.28	2896.48	2897.57	3012	0	15
2025.02.11	23:00:00	2897.55	2898.72	2897.43	2897.78	816	0	15
2025.02.11	23:15:00	2897.77	2899.57	2897.74	2899.15	597	0	15
2025.02.11	23:30:00	2898.98	2898.98	2897.88	2898.80	530	0	15
2025.02.11	23:45:00	2898.83	2899.74	2897.33	2897.59	592	0	15
2025.02.12	01:00:00	2897.18	2898.52	2896.99	2898.00	382	0	15
2025.02.12	01:15:00	2897.99	2900.13	2897.96	2899.62	528	0	15
2025.02.12	01:30:00	2899.64	2900.63	2899.02	2900.35	477	0	15
2025.02.12	01:45:00	2900.40	2900.50	2897.80	2897.91	742	0	15
2025.02.12	02:00:00	2897.91	2898.29	2894.56	2896.77	1310	0	15
2025.02.12	02:15:00	2896.77	2897.17	2894.47	2895.06	893	0	15
2025.02.12	02:30:00	2895.12	2895.51	2892.60	2892.64	763	0	15
2025.02.12	02:45:00	2892.71	2892.94	2888.61	2891.65	1966	0	15
2025.02.12	03:00:00	2891.70	2897.17	2890.38	2891.09	3458	0	15
2025.02.12	03:15:00	2891.09	2893.21	2888.89	2891.32	2953	0	15
2025.02.12	03:30:00	2891.36	2894.50	2883.15	2893.69	4858	0	15
2025.02.12	03:45:00	2893.72	2896.32	2893.07	2893.85	2965	0	15
2025.02.12	04:00:00	2893.86	2896.30	2893.29	2895.48	2793	0	15
2025.02.12	04:15:00	2895.48	2896.90	2894.08	2896.43	1755	0	15
2025.02.12	04:30:00	2896.45	2898.41	2894.26	2894.95	3176	0	15
2025.02.12	04:45:00	2894.93	2896.67	2891.20	2891.80	2399	0	15
2025.02.12	05:00:00	2891.80	2892.41	2887.10	2887.53	3627	0	15
2025.02.12	05:15:00	2887.62	2891.48	2886.65	2890.15	3217	0	15
2025.02.12	05:30:00	2890.14	2890.38	2887.65	2888.75	1934	0	15
2025.02.12	05:45:00	2888.75	2890.27	2887.43	2889.57	1324	0	15
2025.02.12	06:00:00	2889.57	2889.57	2888.51	2889.17	1111	0	15
2025.02.12	06:15:00	2889.20	2891.10	2888.93	2890.28	1365	0	15
2025.02.12	06:30:00	2890.23	2890.45	2885.72	2887.35	1574	0	15
2025.02.12	06:45:00	2887.36	2888.50	2884.61	2886.13	2132	0	15
2025.02.12	07:00:00	2886.26	2886.76	2884.80	2885.64	1526	0	15
2025.02.12	07:15:00	2885.57	2886.43	2884.22	2886.11	1640	0	15
2025.02.12	07:30:00	2886.06	2888.37	2885.31	2887.94	2794	0	15
2025.02.12	07:45:00	2887.97	2888.72	2886.30	2886.86	2559	0	15
2025.02.12	08:00:00	2886.86	2892.52	2886.24	2892.01	2836	0	15
2025.02.12	08:15:00	2892.00	2895.30	2888.85	2890.11	2860	0	15
2025.02.12	08:30:00	2890.12	2890.74	2886.70	2888.20	2026	0	15
2025.02.12	08:45:00	2888.24	2894.28	2887.66	2892.73	2968	0	15
2025.02.12	09:00:00	2892.74	2895.45	2891.81	2893.64	3219	0	15
2025.02.12	09:15:00	2893.63	2895.80	2891.80	2894.68	2985	0	15
2025.02.12	09:30:00	2894.68	2895.12	2890.83	2892.98	2028	0	15
2025.02.12	09:45:00	2892.87	2893.90	2892.26	2892.81	2805	0	15
2025.02.12	10:00:00	2892.81	2893.78	2888.48	2890.09	3243	0	15
2025.02.12	10:15:00	2890.12	2892.28	2887.94	2891.60	2660	0	15
2025.02.12	10:30:00	2891.60	2894.05	2891.14	2893.09	2161	0	15
2025.02.12	10:45:00	2893.15	2893.15	2890.73	2891.72	2843	0	15
2025.02.12	11:00:00	2891.72	2893.00	2890.23	2891.30	2801	0	15
2025.02.12	11:15:00	2891.26	2893.40	2889.56	2889.56	2325	0	15
2025.02.12	11:30:00	2889.51	2891.03	2888.76	2890.45	2090	0	15
2025.02.12	11:45:00	2890.45	2890.58	2885.83	2886.25	2586	0	15
2025.02.12	12:00:00	2886.23	2887.93	2885.79	2886.57	1456	0	15
2025.02.12	12:15:00	2886.55	2889.11	2886.18	2889.02	2150	0	15
2025.02.12	12:30:00	2889.02	2889.29	2878.97	2880.72	3902	0	15
2025.02.12	12:45:00	2880.71	2886.27	2880.71	2883.38	2138	0	15
2025.02.12	13:00:00	2883.37	2884.50	2880.37	2880.95	2183	0	15
2025.02.12	13:15:00	2880.96	2882.42	2880.35	2880.84	2543	0	15
2025.02.12	13:30:00	2880.82	2885.94	2880.81	2883.74	2156	0	15
2025.02.12	13:45:00	2883.74	2883.74	2879.39	2879.62	1576	0	15
2025.02.12	14:00:00	2879.62	2883.05	2878.80	2881.98	2343	0	15
2025.02.12	14:15:00	2881.99	2883.98	2881.11	2882.83	2963	0	15
2025.02.12	14:30:00	2882.83	2884.39	2880.86	2881.77	2630	0	15
2025.02.12	14:45:00	2881.77	2885.97	2881.64	2885.07	2744	0	15
2025.02.12	15:00:00	2885.16	2885.68	2876.63	2878.83	4268	0	15
2025.02.12	15:15:00	2878.83	2879.95	2873.21	2877.69	5366	0	15
2025.02.12	15:30:00	2877.69	2877.69	2864.02	2871.43	9821	0	15
2025.02.12	15:45:00	2871.43	2885.66	2870.68	2884.74	7230	0	15
2025.02.12	16:00:00	2884.76	2894.35	2881.90	2893.88	7590	0	15
2025.02.12	16:15:00	2893.94	2896.28	2890.10	2895.75	5858	0	15
2025.02.12	16:30:00	2895.67	2898.04	2892.43	2893.51	6495	0	15
2025.02.12	16:45:00	2893.53	2896.03	2889.67	2894.39	5710	0	15
2025.02.12	17:00:00	2894.42	2894.91	2886.79	2889.00	5189	0	15
2025.02.12	17:15:00	2888.97	2894.72	2887.70	2892.44	5247	0	15
2025.02.12	17:30:00	2892.44	2895.78	2891.91	2894.69	4717	0	15
2025.02.12	17:45:00	2894.70	2895.96	2892.87	2894.67	4417	0	15
2025.02.12	18:00:00	2894.66	2896.50	2892.15	2893.99	4762	0	15
2025.02.12	18:15:00	2893.99	2894.53	2892.16	2893.62	3742	0	15
2025.02.12	18:30:00	2893.64	2897.33	2892.95	2897.28	3745	0	15
2025.02.12	18:45:00	2897.30	2904.52	2896.85	2902.50	3812	0	15
2025.02.12	19:00:00	2902.50	2909.19	2902.37	2908.69	4287	0	15
2025.02.12	19:15:00	2908.69	2908.81	2903.33	2905.63	3952	0	15
2025.02.12	19:30:00	2905.62	2906.72	2901.95	2902.90	3014	0	15
2025.02.12	19:45:00	2902.89	2904.33	2901.94	2902.88	2923	0	15
2025.02.12	20:00:00	2902.87	2903.84	2900.80	2902.44	3484	0	15
2025.02.12	20:15:00	2902.42	2902.99	2900.92	2902.04	3115	0	15
2025.02.12	20:30:00	2902.06	2903.22	2901.07	2901.64	2558	0	15
2025.02.12	20:45:00	2901.63	2902.71	2900.40	2901.06	2277	0	15
2025.02.12	21:00:00	2901.08	2901.79	2896.78	2897.81	2471	0	15
2025.02.12	21:15:00	2897.84	2898.38	2893.59	2895.05	2791	0	15
2025.02.12	21:30:00	2895.04	2896.80	2894.04	2895.13	2186	0	15
2025.02.12	21:45:00	2895.19	2899.06	2895.04	2897.85	1686	0	15
2025.02.12	22:00:00	2897.88	2897.92	2895.49	2897.79	1326	0	15
2025.02.12	22:15:00	2897.71	2900.19	2897.43	2899.79	1503	0	15
2025.02.12	22:30:00	2899.80	2900.95	2899.60	2900.49	2123	0	15
2025.02.12	22:45:00	2900.53	2901.39	2899.56	2900.92	2739	0	15
2025.02.12	23:00:00	2900.92	2901.61	2900.09	2900.96	1136	0	15
2025.02.12	23:15:00	2900.99	2903.85	2900.92	2902.86	1440	0	15
2025.02.12	23:30:00	2902.86	2903.42	2901.94	2903.05	972	0	15
2025.02.12	23:45:00	2902.96	2904.21	2902.96	2904.11	1402	0	15
2025.02.13	01:00:00	2904.52	2905.04	2903.95	2904.00	554	0	15
2025.02.13	01:15:00	2903.99	2904.26	2901.80	2901.94	300	0	15
2025.02.13	01:30:00	2901.94	2902.33	2900.35	2901.79	771	0	15
2025.02.13	01:45:00	2901.86	2906.47	2901.69	2905.73	1211	0	15
2025.02.13	02:00:00	2905.74	2908.49	2904.64	2907.83	1335	0	15
2025.02.13	02:15:00	2907.83	2908.47	2904.49	2906.50	1071	0	15
2025.02.13	02:30:00	2906.45	2908.91	2906.05	2908.58	1226	0	15
2025.02.13	02:45:00	2908.64	2908.99	2905.81	2906.26	1533	0	15
2025.02.13	03:00:00	2906.26	2907.20	2903.28	2905.52	3114	0	15
2025.02.13	03:15:00	2905.55	2906.50	2901.63	2902.49	2394	0	15
2025.02.13	03:30:00	2902.55	2904.55	2901.41	2904.13	2357	0	15
2025.02.13	03:45:00	2904.16	2907.39	2904.15	2906.03	2183	0	15
2025.02.13	04:00:00	2906.02	2907.21	2905.26	2906.23	2386	0	15
2025.02.13	04:15:00	2906.24	2907.56	2906.24	2907.10	1250	0	15
2025.02.13	04:30:00	2907.10	2908.94	2906.87	2908.26	2618	0	15
2025.02.13	04:45:00	2908.27	2908.96	2906.75	2908.71	1993	0	15
2025.02.13	05:00:00	2908.69	2909.08	2907.25	2908.76	1338	0	17
2025.02.13	05:15:00	2908.76	2917.04	2908.76	2914.71	3344	0	15
2025.02.13	05:30:00	2914.71	2917.20	2913.53	2916.05	2423	0	15
2025.02.13	05:45:00	2916.05	2917.42	2915.49	2915.99	1802	0	15
2025.02.13	06:00:00	2916.03	2918.00	2915.53	2917.91	1958	0	15
2025.02.13	06:15:00	2917.89	2917.90	2915.61	2916.98	1044	0	15
2025.02.13	06:30:00	2916.99	2918.25	2916.15	2916.87	1392	0	15
2025.02.13	06:45:00	2916.89	2919.55	2916.23	2919.05	1080	0	15
2025.02.13	07:00:00	2919.09	2920.97	2918.34	2920.51	1213	0	15
2025.02.13	07:15:00	2920.48	2923.39	2920.41	2923.03	1428	0	15
2025.02.13	07:30:00	2922.99	2923.15	2920.79	2921.41	1760	0	15
2025.02.13	07:45:00	2921.43	2921.72	2917.17	2918.57	2488	0	15
2025.02.13	08:00:00	2918.57	2919.47	2915.04	2917.74	3316	0	15
2025.02.13	08:15:00	2917.77	2918.33	2915.25	2916.08	2227	0	15
2025.02.13	08:30:00	2916.06	2916.06	2912.36	2914.06	3264	0	15
2025.02.13	08:45:00	2914.06	2916.33	2913.51	2915.99	2492	0	15
2025.02.13	09:00:00	2915.98	2917.51	2914.31	2916.41	2172	0	15
2025.02.13	09:15:00	2916.39	2917.99	2914.45	2916.18	2391	0	15
2025.02.13	09:30:00	2916.23	2920.68	2913.13	2915.72	3767	0	15
2025.02.13	09:45:00	2915.72	2918.67	2914.41	2914.47	3061	0	15
2025.02.13	10:00:00	2914.46	2918.13	2910.55	2910.74	3752	0	15
2025.02.13	10:15:00	2910.59	2915.47	2910.48	2912.22	3621	0	15
